Label,dec0,dec1,obj0,obj1
1,1,000010101000000000000011001000100101000100000010100100111000,-0.239506,0.192051
1,1,100001000001000101001000010000100010110010101100101110111110,-0.237657,0.345864
0,1,000001011011000100001001110010100110110011100100101110111000,-0.158609,0.441280
0,1,000001011001001100001001110010100110110011000100101110111000,-0.166205,0.434631
1,1,000001000001000101001000010000100010110010101100101110111110,-0.236037,0.335544
1,1,000001000001100101001000010000100010110010101100101110111110,-0.236801,0.369232
0,1,000001000001000101001000010001000010110010101100101110111110,-0.214240,0.337682
1,1,000001000001000101001000010000000110110010101100101110111110,-0.233116,0.330572
0,1,000001000101000101001000000000000110110010101100101110111100,-0.227779,0.298235
0,1,000001011001000100001001110010101100110010000100101110111100,-0.218112,0.371154
0,1,000001011001000100001001100010101100110010000100101110111000,-0.220026,0.308128
0,1,001000110100001001100000001010100001100100010000101110010100,-0.197860,0.244586
0,1,011000110110001001100001001010101001100000000101101110010100,-0.127716,0.358901
0,1,001000110000001001100000001010000101100101010001101110010100,-0.154368,0.267890
0,1,100001110101001010100001001011001000100100001001111111000110,-0.147030,0.400568
0,1,000001010000000101000000010000101010110110101100101110111110,-0.233011,0.318607
0,1,000001011101000100001001110000100110110010000100101100111000,-0.214762,0.339241
1,1,000001010000000101000000010000100010110110101100101110111110,-0.233014,0.297968
0,1,111111000110111010111011111100011010100110110101011111010010,-0.057291,0.660397
0,1,001100110100001001100000001010100001100100000000101110010100,-0.197860,0.239862
0,1,101111000101100011010001110111111010111101011101010011011110,-0.079092,0.586069
0,1,000000000001000101001000010000100010110010101100101110111110,-0.230246,0.324765
0,1,000010000001000101001000010000000110110010101100101100111110,-0.233012,0.319035
0,1,010000010101010101110010010001000101111001000110000100100110,-0.076541,0.377132
0,1,100010110000000010001110011001101001010101111011011011110000,-0.123372,0.425322
0,1,100010110000000010001110011001101001010101101011011011110000,-0.121569,0.406873
0,1,110010111010011110101111011011101000111111011101100011000000,-0.094805,0.598554
0,1,110011000111110101000010010000010000000111000111011010001100,-0.109070,0.414867
0,1,011000110100011001100000001010100101100100010000101111010100,-0.206626,0.307906
0,1,000100000001000001001000010000000110110010101100100100111110,-0.219322,0.286580
0,1,000000000001000101001000010000000110110010101100101100111110,-0.228908,0.311221
0,1,000000000001000101001001010000000110110010101100101100101110,-0.225760,0.322079
0,1,000000000001000101001000010000000110110010101100100100111110,-0.229009,0.299772
0,1,010000110000011000010001000000100001100001000000101000110110,-0.188252,0.231285
0,1,001000011000011001010101011011100001101001011111010001111010,-0.089803,0.464935
0,1,110010100000110100010000010010010101100011010000000110111000,-0.113010,0.333735
0,1,000001000001000101001000010000000110110010101100101110011110,-0.226923,0.324411
0,1,000000111100000000000001000000111001100000000000101000111101,-0.185934,0.168402
0,1,110010100000110100010000010010010101000011010000000110111000,-0.110678,0.329999
0,1,011000100000000001100110001110100001100001010001101011010100,-0.165662,0.322442
0,1,001100101010101011111011111100010111101110100010000011111100,-0.066624,0.602322
1,1,000010111000000000000011000000101101000100000010100100111000,-0.249041,0.210449
0,1,000101000000000101001000010000100010110110101100101110111110,-0.225485,0.328712
1,1,000010111000000000000011000000100101000100000010100100111000,-0.249892,0.191603
0,1,000001000001000101001001010000100010110010101100101110111110,-0.233398,0.362206
1,1,000001000001000101001000010000100010110110101100101110111110,-0.237005,0.338777
0,1,000001000001010101001000010000100010110110101100101110111110,-0.232643,0.369188
1,1,000001000011000101001000010000000010110110101100101110111110,-0.233860,0.352725
1,1,000001010001000101001000010000000110110010101100101110111110,-0.235110,0.340670
1,1,001001000001000100001000010000100010110110101100101110111110,-0.235709,0.327359
0,1,011000110100001001100000001000100011100000000101101110010100,-0.144969,0.263323
0,1,000001000000000101001000010000100010010110101100101110111110,-0.231773,0.318797
0,1,011101110111000111000001110010010011110110011111010001010000,-0.083269,0.464222
0,1,100111011000100110000111110010110110100110110111000111011100,-0.147109,0.537574
0,1,101111010011111010101001011011101110010111000101110111111011,-0.096868,0.668708
0,1,001011001111111010011001000100110110010101110111101011101011,-0.091737,0.580543
0,1,100000011111110101000111101101101001011001000110000101100010,-0.113464,0.541579
0,1,011000110100011001100001001010101101100100010000101111010100,-0.209173,0.355026
0,1,000000000001000101001000010000000110110010101100101100101110,-0.227011,0.295493
0,1,000000000001000101001000010100000110110010101100101100101110,-0.227978,0.320213
0,1,000000000000000101001000000000000110110010101100101100101010,-0.217011,0.236165
0,1,000000000101000101001000000000000110110010101100101100101110,-0.222199,0.276781
0,1,000000000001000101001001010000000110110010101100100100111110,-0.227759,0.326358
0,1,001010010110110101010100100101110001101101011011111011101001,-0.095313,0.507636
0,1,010001110001100100000011001101101100100111110011001011011100,-0.128359,0.493508
1,1,010010111000000000000001000000100101100100000010101100111000,-0.243769,0.174462
0,1,110110010100010011000100111101100110100110101100001001000001,-0.141778,0.448027
0,1,111100101110000100100110110110100110110101101111110010010100,-0.088248,0.504639
0,1,111100110000001001100110000010100001100001000000101111010101,-0.180941,0.339765
0,1,011100100001111000010100110001001101010011101101110111100011,-0.117974,0.503459
0,1,111000011111100110001100011001001110010110111000111001000010,-0.099342,0.518356
0,1,000111000000011111000000110111010010101001010100101100101001,-0.083195,0.442394
0,1,011000110100001001100110001010100001100000000101101110010100,-0.134093,0.340816
0,1,011000110000001001100110001110100001100001000001101110010100,-0.163240,0.346566
0,1,011000011011001011100110011100001001111010111110011011010100,-0.084235,0.527674
0,1,111100110000001001100110000010100001100001000001101110010101,-0.180997,0.341347
0,1,111100110000001001100110000010100001100001000000101110010101,-0.180997,0.333969
0,1,111100110000001001100110000010100001100001010000101110010101,-0.189455,0.346296
0,1,011000110000000001100110001110100001100001000001101010010100,-0.155751,0.314906
0,1,011010000011001101011110011001100011111010011111110100110111,-0.093769,0.582390
0,1,000001001001000101001000010000100010110010101100101110111110,-0.230899,0.343928
0,1,010000101000001000000011000000101001100101000001101000110100,-0.201956,0.220941
0,1,010000111000001000000011000000101001100000000000101000110000,-0.206857,0.179641
0,1,101010011001010111011010110101001110101000110100100111101100,-0.068212,0.544326
0,1,101000100101011000111001000011110001111000111101101000101111,-0.169405,0.485773
0,1,101010010100011101010101110100011100100011110001001000111100,-0.095768,0.512299
0,1,101110101001001110001000100101001001010001010000010100011101,-0.121486,0.420179
0,1,100011010011111100100111110001101000100101010001110010100011,-0.118163,0.564595
0,1,100001100001000000111001100000011000111011011010100110001111,-0.182938,0.379110
1,1,010000101000001000000000010000101101100000000100101000110100,-0.217783,0.185063
0,1,011010000100011010101100011101000110100010111011110111010010,-0.086713,0.498158
0,1,101010110010111100001101111110101000111000010110100110010101,-0.114108,0.588509
0,1,101110000011000101010001011100100111111110010100110010110100,-0.105275,0.455431
0,1,000101110011100011110001001000110011001000111001111010011010,-0.137227,0.482557
0,1,011101111011111110000011011010100100010000001001111101010100,-0.094150,0.559168
0,1,111011100001000000111001100000010000101011011010100110001101,-0.155641,0.375347
0,1,101011100001000000111001100000010000101011011010100110001101,-0.157438,0.365642
0,1,000101100100111101001011010011101011011011000000010011100110,-0.106012,0.517498
0,1,000001001011100001001001010000100010110010101100101110111110,-0.223492,0.417831
0,1,000001001011100101001001010000100010110010101100101110111110,-0.228347,0.440351
0,1,000001001001100101001001010000100010110010101100101110111110,-0.228471,0.404357
0,1,000010001000011111000110011010110101001100011010101001110101,-0.108507,0.476041
0,1,001001001001000000001000010000100010110110101100101110111110,-0.226701,0.313167
1,1,010110111000000000000011000000100111100100000010101000110000,-0.247714,0.204467
0,1,011100111101101001001111110011010001110001001010001100101100,-0.105942,0.550293
0,1,011100111101100001001111110011010001110001011010001100101100,-0.103477,0.531503
0,1,101111001001010001100010001011010110001100000011110011110010,-0.148435,0.424692
0,1,110000011101101000011111101001110000001000101011001011101100,-0.132018,0.529257
1,1,010010111000000000000011000000100101100100000010101000110000,-0.247203,0.186370
0,1,111001111111000011111111011111101000111000001111100110000001,-0.064521,0.617584
0,1,111101100100110111111101111000101001000100101001011101000011,-0.055122,0.562717
0,1,000010001000100100001111011011111011101111011100101000101000,-0.131891,0.505401
0,1,111100011100111100101100100000101010010110001000111001100111,-0.171157,0.479177
0,1,111110111001111111011101111110111110110100011110111101011100,-0.057601,0.760992
0,1,011101100010111001010000001101011111010011101001000101000110,-0.144581,0.502370
0,1,101100011100111100101100100000101010110110001000111001100111,-0.172841,0.456320
0,1,101100011100111100101100100000001010110110001000111001100111,-0.172863,0.434704
0,1,000101100100111101001111010011101011011011000010010001110110,-0.083605,0.558110
0,1,111011110100101011001111111011011100101101101110111100110100,-0.079821,0.647132
1,1,010000111000001000000001000000100011100100001001111110110000,-0.258364,0.229260
1,1,010110111000000000000001000000100101100100000010101000110000,-0.243072,0.158473
1,1,010000111000001000000001000000100010100100001001111110110000,-0.255463,0.227211
0,1,101010100000011111100010100110000111101011011011110000101110,-0.076039,0.488196
0,1,010000111100001001000000001000100001100000000001101010110100,-0.182230,0.221778
1,1,010010111000000000000001000000100101100100000010101000110000,-0.243282,0.150490
0,1,101110000011000101010000011100100111111110010110110010110100,-0.084956,0.436935
0,1,011100111000001101100110000010100001000001000000101110010101,-0.122255,0.350528
0,1,011000110100001001100110001010100001100010000101101110010100,-0.110778,0.355598
0,1,000000011011000100001001110110100110100010100100101010111000,-0.188036,0.402773
1,1,000001000001000100001000000000000111110010101100101110111110,-0.230499,0.287198
1,1,000001000001000101001000000000000111110010101100101110111100,-0.235076,0.293694
0,1,000001000001000101001000000000000111110010101100101110111110,-0.232040,0.307690
0,1,100010111010100101101101000111001010111111111110111000100000,-0.078890,0.523151
0,1,011000110000001001100000001000100001000100010000101110010100,-0.180455,0.221797
0,1,000001011011000100001001110010101110110010100100101110111000,-0.217762,0.416025
