Label,dec0,dec1,obj0,obj1
1,1,000000000100000000000000000000000000100100000000000000100100,-0.137674,0.028658
1,1,100000000100000000000000000000100001000100000000000110100100,-0.224479,0.055810
0,1,100000100000000000000001000010100100100100001001110100010000,-0.260775,0.165853
1,1,000000000100000000000000000000100000100100000000000100100100,-0.198787,0.046103
1,1,100000000100000000000000000000000000000100000000000110100100,-0.174646,0.043736
0,1,100100010100000000000000000010100000111100001010100111010111,-0.256106,0.207765
1,1,000000000100000000000000000000000000000100000000000000100100,-0.132873,0.023663
1,1,100000000100000000000000000000100000000100000000000000100100,-0.189262,0.041347
1,1,100000000100000000000000000000100001000100000000000100100100,-0.224479,0.051050
1,1,100000000100000000000000000000000001000100000000000100100100,-0.190806,0.041168
0,1,101001011100011011101010101111001100010100001011001010010101,-0.109161,0.525090
0,1,000010100100000000000100010010111100001100001001110111100001,-0.188998,0.293226
0,1,000010101100000000000100010010111100001100001001110111101001,-0.194696,0.317939
1,1,100010000000000000000001000010110100100100001001110100110000,-0.277639,0.185071
0,1,100010100000000000000001000010100100100100001001110100010000,-0.259708,0.173727
1,1,100010000000000000000001000010110100100100001001110100110001,-0.283189,0.198610
1,1,000000000100000000000000000000000000000100000000000100100100,-0.163288,0.031238
1,1,000000000100000000000000000000100000000100000000000100100100,-0.193985,0.044122
1,1,100000000100000000000000000000100000000100000000000100100110,-0.224689,0.060004
0,1,100010100000000000000101000010100100111100001001010100110001,-0.264217,0.235620
1,1,100010000000000000000101000010100100110100001001010100110001,-0.281340,0.200992
1,1,100010000000000000100101000010100110110100001001010100110001,-0.277669,0.235262
1,1,100000000100000000000000000000100000000100000000000100100100,-0.219677,0.048922
1,1,100000000100000000000000000000000000000100000000000100100100,-0.174646,0.038977
1,1,100000000100000000000000000000100000010100000000000101100100,-0.224983,0.057140
1,1,100000010100000000000000000000100000000100000000000100110100,-0.234106,0.062916
1,1,100000000100000000000000000000100001000100000000000000100100,-0.194064,0.043476
0,1,001010011001111011110001001001010111100111001001000100100111,-0.068147,0.518005
0,1,100010100000000000100101000010100100111100001001010100110001,-0.260146,0.253251
1,1,101000000100000000000000000000100000010100000000000101100100,-0.224983,0.061929
1,1,100000010100000000000000000000100010010100000000000101110100,-0.238452,0.081271
1,1,100000000100000000000000000000000000000100000000001100100100,-0.174646,0.044206
1,1,101000000100000000000000000000100000000100000000000100100100,-0.220182,0.053702
0,1,011010011111100111001111111000000001101011011101100100111111,-0.095669,0.618273
1,1,100000000000001000000101000010110100100100001001110100110000,-0.289831,0.224256
1,1,100000000000000000000101000010110100100100001001110100110000,-0.287878,0.193585
0,1,100000000000000000000101000010010100100100001001110100110000,-0.263127,0.182741
1,1,100000000000001000000101000010110100100100011001110100110000,-0.292287,0.236933
1,1,100000000000000000000101000010110100100100011001110100110000,-0.290647,0.206262
0,1,111100110000101111001100100111110010101010001111001010100000,-0.100752,0.510768
1,1,000000000000000000000000000000000000010100000000000000100000,-0.052722,0.013083
1,1,100000000100000000000000000000100000010100000010000000100100,-0.231719,0.056642
1,1,101000000100000000000000000000100000010100000010000000100100,-0.231719,0.061431
0,1,010010000000000000000101000010110100100100001001110100110000,-0.261028,0.236684
0,1,000010100100000000000100010010111100001100001001110110100001,-0.189028,0.287641
1,1,100010000000000000000101000010110100100100001001110100110000,-0.289255,0.201965
0,1,100010000001000000000101000010110100100100001001110100110000,-0.269170,0.266925
0,1,100011000000000000000101000010110100110100001001110100110000,-0.273029,0.236407
1,1,100010000000000000000101000010110100100100001001110100110001,-0.294805,0.215504
1,1,100000010100000000000000000000100000000100000000000101110100,-0.234106,0.069226
0,1,110000010100000000000000000000100000000100000000010101110100,-0.235557,0.092649
1,1,100010000000000000000101000010100100100100001001010100110001,-0.281971,0.197451
1,1,100000000100000000000000000000100000000100000000000101100100,-0.219677,0.055233
1,1,100000000100000000000000000000000000010100000000000100100100,-0.179952,0.040885
1,1,101010000000000000000101000010110100100100001001110100110001,-0.283983,0.224388
0,1,100010100000000000100101000010100100101100001001010100110001,-0.260701,0.249710
0,1,100010100000000000000101000010100100101100001001011100110001,-0.265117,0.263371
0,1,100100001110000000000000000000100000010100001010110111001111,-0.237052,0.192976
0,1,110011101110001100110010001010000110101110000010100111100100,-0.117316,0.406827
0,1,110011101110001100111010001010000110101110000010100101100100,-0.131973,0.407168
1,1,100110000000000000000101000010100100111100001001010110110001,-0.275048,0.220201
0,1,100000010100000000000000000010100000110100001010110101010111,-0.255379,0.179111
0,1,110011101110001100111010001010000110101110000010100001100100,-0.128451,0.397493
1,1,100000100000000000000001000010100100100100001001110100110000,-0.292105,0.171174
0,1,100000100000000000000001000010100100100100001000110100110000,-0.256823,0.157809
1,1,100000100000000000000001000010100100100100001001110100110010,-0.295982,0.185441
1,1,100000100000001000000001000010100100100100001001110100110000,-0.291743,0.201845
1,1,100000110000100000000000000000100100100100000001110100110000,-0.270155,0.148105
1,1,100000100000000000000001000000100100100100000001110100110000,-0.279838,0.134431
0,1,100000010100000000000000000000000000110100000000000101010101,-0.171502,0.066928
0,1,100110000000000000000101000010100101111100001001010110110001,-0.275048,0.222204
0,1,100000010100000000000000000010100000110100001010111101010111,-0.259279,0.210404
1,1,101000100000000000000001000010100100100100001001110100110000,-0.282789,0.180058
1,1,100000100000000000000001000010100110100100001001110100110010,-0.296408,0.202672
0,1,100100010111000001000001000000100000110100001000100111000101,-0.175704,0.226517
0,1,000100010110000001000001000000100000110100001000100111000101,-0.152201,0.202771
0,1,100100010100000000000000000010100000110100001010100111010111,-0.256122,0.204591
0,1,100100010100000000000000000000100000110100001000100111010101,-0.220077,0.150618
1,1,000000000100000000000000000000000000000100000000000000000101,-0.120587,0.028308
0,1,100100000110000010000000000100100000110100011000100111000101,-0.172467,0.218396
0,1,100100010100010000000000000010100000110100001010000111010111,-0.255477,0.228374
0,1,100110100000000000000101000010100100110100001001010100110001,-0.263474,0.240123
1,1,100110000000000000000101000010100100111100001001010100110001,-0.280495,0.212140
1,1,100000000100000000000000000000100000000100000000000000000100,-0.170942,0.038031
0,1,110101110001111100111011000011011000010001010001100010010100,-0.079707,0.525164
0,1,110011100111101111111001111101111010110001101101101110101110,-0.050628,0.732252
0,1,100100010100000000000000000000100010110100001000100111010101,-0.220356,0.166965
0,1,101110000000000000000101000010100100111100001001010100110001,-0.272284,0.221290
0,1,100000000110000001000000000000100000110100001000100111000101,-0.170010,0.162787
0,1,100000010100000000000000000010100100110100001010100111010111,-0.256899,0.213602
0,1,100000010100000000000000000010100000110100001010110111010111,-0.261391,0.203287
0,1,000100010110000001000001000000100001110100001010100111000101,-0.174097,0.220921
0,1,100000010100000000000000000010100000110100001010100111010111,-0.256396,0.196595
0,1,110000010100000000000000000010100000110100001010110111010111,-0.253928,0.212153
1,1,000000000100000000000000000000100000000100000000000100000100,-0.146384,0.040805
1,1,000000000100000000000000000000000000000100000000000100000100,-0.115686,0.027921
1,1,000000000100000000000000000000000000001100000000000100100100,-0.168090,0.036143
0,1,100010100000000000000101000010100100110100001001010100110001,-0.264276,0.232144
1,1,100001000100000000000000000000000000000100000000000101000100,-0.166577,0.047479
1,1,100001000100000000000000000000100000000100000000000101000100,-0.200250,0.057651
1,1,100000000100000000000000000000100000000100000000000100000100,-0.172076,0.045605
1,1,100000000100000000000000000000100000010100000000000101000100,-0.203591,0.053823
1,1,100000100100000000000000000000100000000100000000000100100100,-0.221642,0.054650
0,1,100000010100000000000000000010100010110100001010100111010111,-0.256663,0.212942
0,1,110100011000101101010111110101100010000111000110000101101011,-0.105802,0.532532
0,1,110101110110000110111101100000110001010110000001111100100110,-0.105347,0.459968
1,1,100000000100000000000000000000100000100100000000000101000100,-0.203087,0.053897
0,1,100010000000001000100101100010110100101100001001010110111000,-0.258967,0.327611
0,1,100010100000000000110101000010110100100100001001011100110001,-0.266308,0.315306
0,1,100010100000000000110101000010110100100100001001010100110000,-0.259831,0.270512
0,1,100010100000000000110101000010110100100100001001010100110001,-0.265904,0.284013
0,1,100110100000010000100101000010110100100100001001010100110000,-0.253377,0.292699
0,1,100010100000000000110101000010110100100100000001010100110000,-0.255946,0.258007
0,1,000010100100000000000100010010111100000100001001110110100001,-0.188211,0.284460
1,1,100000000100000000000000000000000000000100000000000101000100,-0.153254,0.041971
1,1,100000000100000000000000000000100000000100000000000101000100,-0.198286,0.051916
1,1,100000010100000000000000000000100000001100000000000101110100,-0.237925,0.071008
0,1,100010100000000000100101000010110000100100001000010100110000,-0.226715,0.223157
0,1,100010100000000000100101000010111100100100001001010100110000,-0.253354,0.270866
0,1,100010100000000000100101000010110100100100001001010100110000,-0.253560,0.253213
0,1,100010100000000000100101000010110100100100001000010100110000,-0.226706,0.239848
0,1,100010100001000000100101000010110100100100001001010100110000,-0.239966,0.287831
0,1,100010100000000000100101000011110100100100001001010100110000,-0.253892,0.276971
0,1,100010100000000000100101000010110100100100001001010100110001,-0.259110,0.266752
0,1,100100110100000000001000000000100000110100001000100111000101,-0.205166,0.192549
0,1,101110000010101000001001010110000011001011110101010110011001,-0.121774,0.454552
0,1,110110110010111110001000000000111101001011111001000110111110,-0.102284,0.526645
0,1,100000010100000000001000000000100000010100000000000101100100,-0.221123,0.107349
1,1,100000010100000000000000000000100101010100000000000101100100,-0.226493,0.074049
1,1,100000000100000000000000000000100101000100000010000100110100,-0.245828,0.086112
0,1,111111110011000111010100101101100100001111000101011010100101,-0.111032,0.514245
0,1,111111110011000111010100101101000100001111000101011010100101,-0.108407,0.493276
0,1,100100010110000000000000000100100000111100001000100111000101,-0.184487,0.188723
0,1,100100010100000000000000000000100000111100001001100111000101,-0.168298,0.152644
0,1,100100110100000000000000000010100000110100001000100111000101,-0.217581,0.171455
0,1,100100110100000000000000000010100000110100001000100111000100,-0.216317,0.157097
1,1,000000010100000000000000000000100000010100000000000001100100,-0.178881,0.049873
1,1,100000010100000000000000000000101000010100000010000001100100,-0.242252,0.078843
1,1,100000010100000000000000000000000000010100000000000001100100,-0.159542,0.044728
1,1,100000010100000000000000000000100000010100000000000001100100,-0.204574,0.054673
1,1,100000010100000000000000000000100000010100000010000001100100,-0.241725,0.068060
1,1,100000000100000000000000000000100001000100000000000100110100,-0.236943,0.059824
1,1,100000000100000000000000000000100001000100000010000100110100,-0.245301,0.073794
1,1,100000000100000000000000000000000001000100000000000100110100,-0.203269,0.048909
0,1,100100111110000000000000000001100110011100001000110101101111,-0.246631,0.262077
0,1,110111000100110111000110110111010010010001110101100111001100,-0.080675,0.555627
1,1,100000010100000000000000000000100100010100000000000101100100,-0.226493,0.071920
0,1,100100110100000000010000000010100000110100001000100111000101,-0.208162,0.188256
1,1,100010000000000000000000000000110100100100001001110100110000,-0.269441,0.134263
1,1,100000010100000000000000000000100000010100000000000101100100,-0.225965,0.062247
