Label,dec0,dec1,obj0,obj1
1,1,010011000000000000000001000000010000110100000000000110110000,-0.232294,0.081601
1,1,000011000000000000000000000000000000110100000000000110100000,-0.134613,0.039554
1,1,000011010000000000000000000000000000110100000000000110110000,-0.199082,0.053274
1,1,000011000000000000000001000000010000110100000000000110110000,-0.229318,0.076691
0,1,000010011100110101010011101110111001101110001000010110101111,-0.113702,0.538643
0,1,000010011100110101010011101110011001101110001000010110101111,-0.113539,0.519696
0,1,101001100010000000000011100001001010110000001100100100101000,-0.238727,0.305088
0,1,100011100000000000001011000001001010100000001100100101100000,-0.189575,0.224990
0,1,100001100000000000000011000001001010110000001100100100100000,-0.196660,0.184600
0,1,000011100100001100111011100001001010000000001100100101101100,-0.196214,0.400653
0,1,011100001100111010011011101100101101001010100111110110101101,-0.086914,0.569752
0,1,100001100000000000001011000001011010100000001100000001100000,-0.160309,0.197996
0,1,000100010000000101000101001100111001000011010110000101111111,-0.134644,0.397973
1,1,000001000000000000000000000000000000110100000000000110100000,-0.109582,0.035112
1,1,000011000000000000000000000000000000110100000000000100100000,-0.134613,0.035103
0,1,010010001000000000100000000000000000110100001000000101101000,-0.167716,0.121298
0,1,000000110000000100000100101000100101011000000000000111101010,-0.186646,0.206768
0,1,110011001000000000000001000001001011110000000100000111101000,-0.233333,0.206546
1,1,000011000000000000000000000000000000110100000000000111100000,-0.134613,0.045865
1,1,000011000000000000000000000000000000100000000000000110110000,-0.160882,0.043863
1,1,000011010000000000000000000000000000100100000000000110110000,-0.199082,0.050861
0,1,001000010110100010011001110100011011100010111111110001110001,-0.077776,0.489864
0,1,100011100000000000000011100001001010110000000100000101101000,-0.217109,0.216006
0,1,100011100000000000000011000001001010110000000100000101100000,-0.184180,0.161368
0,1,111100001101101101000111100101100001101100110111001001010110,-0.103241,0.523804
0,1,011010000011000111001111101101110011000110111101111111110000,-0.080449,0.613801
1,1,010010001100000000100011000000001100100000001100110100101100,-0.268983,0.254502
0,1,100011000000000100000011000001001010110000001100100100100000,-0.180743,0.207213
0,1,011111001101000101100110111101100110000101011011011101100100,-0.068659,0.535988
0,1,000000010000000100000100101000100101011000000000010111101010,-0.180249,0.221121
1,1,010011000000000000000011000000001011110000000100000111100001,-0.227386,0.151796
0,1,010011010101010101111101101000001001001010011101100011110100,-0.076333,0.492437
0,1,100100101101110110001101001000011011010011100110100001100000,-0.151042,0.446024
1,1,000010000000000000000000000000000000111100000000000110100000,-0.111270,0.036437
0,1,010011010101010101111101101000001001001010011101100111110100,-0.082630,0.503718
0,1,100011100000000000000011000001001010111000000100000101100000,-0.186090,0.163133
1,1,000011000000000000000000000000000000110000000000000010100000,-0.081435,0.033231
0,1,010100011100101110101111001111010101110001110111100010001001,-0.087827,0.569144
0,1,101101011111001110100010010011011100111011010011111100110100,-0.090768,0.545080
0,1,100011110010000000001011000001011010100000001100000001100000,-0.156239,0.272196
0,1,001010001100001000010110101011101010011110101101001100111101,-0.128949,0.479017
1,1,010011000000000000000000000000010000110100000000000110110000,-0.220345,0.063746
1,1,010011000000000000000000000000010000110100100000000110110000,-0.220345,0.086214
1,1,000011000000000000000000000000000000110000000000000110100000,-0.102827,0.037792
1,1,000011000000000000000000000000000000110100000000000110110000,-0.197088,0.047591
1,1,000011000000000000000000000000010000110100000000000110110000,-0.217369,0.058836
1,1,100011000000000000000000000000000000100000000000000111100000,-0.109765,0.047362
1,1,000011000000000000000001000000001110110100000100000110100001,-0.234616,0.135435
1,1,001011000000000000000000000000000000110000000000000110100000,-0.116500,0.043144
0,1,011010101001011001001000100010001000011001011001111001100101,-0.109466,0.384095
1,1,000001000000000000000000000000000000100000000000000111100010,-0.144685,0.045619
1,1,000011000000000000000000000000000000010000000000000110100000,-0.085557,0.035811
1,1,000011010000000000000000000000000000110100000000000100100000,-0.136607,0.040301
0,1,011001011000000010110001111010101110011000100100000000000111,-0.092220,0.400675
0,1,100011100000000000000010100001001010110000001100100100101000,-0.243086,0.220362
