Label,dec0,dec1,obj0,obj1
0,1,010100101101001111110100010101100001001100001011111111101000,-0.055896,0.468088
0,1,111011100111111011001111001010111010010010001001110011101101,-0.088475,0.660399
0,1,011101000100100000100001000001100001110100000001000000110111,-0.199873,0.244805
1,1,010001000000000000000000000000000000100000000000000001110011,-0.165700,0.054504
0,1,011101000100100000100001001001101001110100000001000000110111,-0.193878,0.297702
0,1,011101000100100000100001001001101001110100000000000000110111,-0.206073,0.289331
0,1,011100000100100000100001000001101001110100010001000001110111,-0.184931,0.277557
0,1,011100000100100000100001000001001001110100010001000001110101,-0.146437,0.253535
1,1,010001000000000000000000000000100001100000000001010101110011,-0.264126,0.104800
1,1,010001000000000000000000000000100001100000000001110101110011,-0.279370,0.123824
1,1,010001000000000000000000000001100001100000000001110101110011,-0.282900,0.147493
1,1,010001010000000000000000000000100011100100000000000101110011,-0.245819,0.091876
0,1,010111000000100000000001000000100111100100010001110011110010,-0.231320,0.238356
1,1,010101000000000000000000000000100000100100000000000001100001,-0.205035,0.054888
0,1,011000000100100000100001000001001001110100010001000001110101,-0.146481,0.245234
0,1,011000000100100000100001000001001001110100010001000001110111,-0.154793,0.259576
0,1,010111000000100000100001000000100111100100010001110111110011,-0.275612,0.274754
1,1,010101000000000000000000000001100001100000000001110101110011,-0.282900,0.155312
0,1,110000110110101000001010100001111100111001101111001111001000,-0.147342,0.471483
0,1,001000011010000000000110001000000001100110000110000001010000,-0.090429,0.216742
0,1,010111000000100000100001000000100110100100010001110101110011,-0.280192,0.263309
1,1,010111000000000000100001000000100110100100010001110101110011,-0.288911,0.232486
0,1,011111000100100000100101001001101001110100010001110001110111,-0.218706,0.368196
0,1,011111000100100000100101001001101001110100010001010001110111,-0.208643,0.360837
0,1,011111000100100000100101001001101001110100000001010001110111,-0.208643,0.348710
0,1,011111000100100001100101000000101001110100110001110101110111,-0.252463,0.364755
1,1,010101000000000000000000000000100000000100000000000001100001,-0.187543,0.052697
0,1,010111000000100000100101000000100111110100000001110101110011,-0.269899,0.298898
0,1,010111000000100000100001000000100111100100010001110101110011,-0.280192,0.265315
0,1,010111000000000000100001000000100110100100010001110001110011,-0.248875,0.227470
0,1,011111000100100000100101001001101001110100010001110101110111,-0.225547,0.379162
0,1,011111000100100000100101001001101001010100010001110111110111,-0.224339,0.386135
