Label,dec0,dec1,obj0,obj1
1,1,010000100000000000000000000000100000100100000000000000000000,-0.116575,0.032955
1,1,010000000100000000000000000000100000100100000000000000100100,-0.191088,0.046477
0,1,110010100100000100000001000000101101001100011000110000110100,-0.190932,0.231187
0,1,001110001001101000001000010010010000101000111100001000011111,-0.173767,0.357642
0,1,001110001000101000001001010010010000101100111100001000011111,-0.173520,0.368680
0,1,001110001000100000001001010010000000101100111100001000011111,-0.156428,0.328740
0,1,000110010111101000000011000110100001001000011010000100110110,-0.224351,0.380035
0,1,000110010110101000000011000110100001001000011010000100110110,-0.232112,0.347320
0,1,110010100100000100000001000001101101001100011000100000110100,-0.177135,0.247935
0,1,101110010011101011101100101101001010001000100110100011001000,-0.076619,0.531806
0,1,001010000110001010101000000001010000011101111001001111000000,-0.072887,0.334465
0,1,011101111111110000100011111000101000011101001111011010000110,-0.093207,0.539092
0,1,001010000100001010101000000001010000011101111001001111000000,-0.071673,0.281218
0,1,000110000111101000010010000110100001101000011010010100110110,-0.214640,0.371622
1,1,010000100000000000000000000000100000000100000000000000000000,-0.110440,0.031043
0,1,110010010110101000000011000110100001101000011010000100110110,-0.216432,0.395090
1,1,000000100100000000000010000000100000000100000000000000100100,-0.166516,0.060558
1,1,000000100000000000000000000000100000000100000000000000000000,-0.087724,0.025815
1,1,000000000100000000000000000000100000000100000000000000100100,-0.163570,0.036547
1,1,000000000100000000000000000000100000001100000000000000000100,-0.150051,0.038135
1,1,000000000000000000000000000000100000000100000000000000100000,-0.081915,0.020980
1,1,000000000100000000000000000000000000000100000000000000100100,-0.132873,0.023663
1,1,000000000100000000000000000000000000000100000100000000100100,-0.172061,0.037050
0,1,110000010110000000010000000001000101000010000110000000101100,-0.163901,0.199047
0,1,110000010110000000010000000001100101000010000110000000101100,-0.166834,0.219146
0,1,110000010110100000010000000001000101000010000110000000101100,-0.151181,0.244047
0,1,110000010110000000010000000011100101000010000110000000101100,-0.172822,0.254239
1,1,000000000100000000000000000000000000000100000000001000100100,-0.141896,0.031238
1,1,001000100100000000000000000000000000000100000000000000000100,-0.116516,0.033149
0,1,010000011111000011100100101110010100010100001110010000110110,-0.110264,0.448052
0,1,010110010110101000000011000110000001101000011010000100110110,-0.190916,0.349506
