Label,dec0,dec1,obj0,obj1
1,1,010000000000000000000000000000001001100100000000000100100001,-0.191437,0.048730
1,1,010101000000000000010000000000101001101000000001110101010010,-0.256573,0.150157
1,1,010101000000000000000000000000101000100000001001110101110010,-0.281236,0.145678
0,1,010101000000000000000100000000000000100100000000000000100001,-0.168054,0.078820
1,1,010101000000000000000000000100101001100000010001110101110010,-0.269574,0.172294
1,1,010101000000000000000000000000101001101000000001110101010010,-0.254411,0.132351
0,1,010100001000000000000000000000001000100100000000001000101001,-0.172138,0.066318
0,1,011110001110010000010100000000001101110011100101100010110000,-0.104366,0.329968
1,1,010101000000000000000000000010101011100000010001110101110010,-0.275497,0.188914
0,1,010000100110011110100001010000100011100110101101100010011000,-0.117570,0.411485
0,1,010100000000000000000000000000001000100100000000000010100000,-0.111905,0.043426
0,1,110111011111101011001110111101111010001010110010101000101010,-0.083581,0.676304
0,1,011110001110010000010100000000001111110011110101100000110000,-0.099454,0.349806
0,1,010011111110011101001110101001000001110100000001100011110100,-0.075862,0.473903
0,1,010101001000000010000000000000011000100100000000000100101001,-0.204879,0.132671
1,1,110101000000000000000000000000101001100100000000000000100001,-0.196539,0.071614
1,1,010101000000000000000000000000010001101100000000000000000001,-0.167274,0.052100
1,1,010001000000000000000000000000000000101100000000000000000001,-0.144017,0.035682
1,1,010001000000000000000000000000100000100100000000000000100001,-0.196011,0.044116
0,1,010101000000000000000000000000101001100100000000000000100000,-0.138399,0.058433
0,1,010101001000000000000000000000011000100100000000000100101001,-0.220097,0.110704
1,1,010101000000000000000000000000101001100100000000000000100001,-0.196539,0.066356
0,1,101001011000110100110110010101011100001000001011110111101100,-0.106719,0.494529
0,1,001100110001010001011000001010101111111000101101110010100000,-0.103024,0.402402
1,1,010001000000000000000000000000000001101100000000000000000001,-0.144017,0.037881
1,1,010101000000000000000000000000000000101100000000000000000001,-0.144017,0.040018
1,1,010001000000000000000000000000000001101100000000000000000000,-0.085877,0.029966
1,1,010101001000000000000000000000011000100100000000000000101001,-0.191192,0.077681
0,1,010101000000000000000000000000001000100100000000000000100000,-0.124479,0.046305
1,1,010101000000000000000000000000101000100100000000000000100001,-0.196539,0.064373
0,1,001100110001010001011000001010101111111000101101100010100000,-0.099086,0.395388
1,1,010001000000000000000000000000000011101100000000000000000001,-0.164298,0.047355
1,1,010111000000000000000000000010101011110000010001110101110010,-0.277710,0.200989
0,1,111100001010010110111000001101000100110100111111010011001001,-0.058958,0.456076
0,1,001110101111001000101100110111011110001101000010101111000100,-0.110646,0.542528
0,1,010101001000000000100000000100110101100100010001011001001010,-0.226640,0.199026
0,1,010101001000000000100000000100111101100100010001011001001010,-0.227119,0.217587
0,1,010101001000000000100000000101111101100100010001011001001010,-0.210773,0.242126
1,1,010101000000000000000000000000101000100000001001110101010010,-0.266358,0.140381
0,1,010101001000000000100000000100111001100100010001011001001010,-0.226607,0.199808
0,1,010100001000000000100000000100111001100100010001011000001010,-0.193071,0.189019
0,1,010101000000000000100000000100111101100110010001110001001010,-0.217686,0.242025
0,1,010101000000000000100000000100111001100110010001110001001010,-0.217174,0.224283
1,1,010101000000000000000000000000101010100000001001110101010010,-0.266258,0.157219
0,1,010101001100010010100001000110110001100000010000010001001110,-0.174071,0.313054
0,1,010101001100000000100000000100111001100100010000010001001110,-0.205905,0.209705
0,1,010101001000000000110000000110111101100100010001011001001010,-0.218835,0.259838
0,1,010100001000000000100000000000110000100100010000101000001000,-0.153751,0.111844
0,1,010101000000000000000000000000101001100100000000000101000000,-0.147422,0.063544
1,1,010101000000000000000000000100101001101100000000000101100001,-0.245424,0.112561
1,1,010101000001000000000000000100101001101100000000000101100001,-0.244234,0.157364
1,1,010101000000000000000000000100101001101100000010000101100001,-0.246824,0.132158
1,1,010101000000000000000000000100101001100000010001110101010010,-0.254109,0.166922
1,1,010101000000000000000000000100101001100000010001110101010000,-0.249922,0.153363
1,1,010101000000000000000000000100101001100000000001110101010010,-0.254109,0.154393
1,1,010101000000000000000000000000101001100000000001110101010010,-0.251519,0.129142
1,1,010101000000000000000000000000101001100000001001110101010010,-0.269795,0.142387
0,1,010101000000000000000000000100101001100000010001010101010010,-0.239498,0.160191
0,1,010101000000000000000000000100101001100100000000010101000000,-0.187890,0.111247
1,1,010101000000000000000000000000100001100000000001110101010010,-0.251898,0.111489
0,1,001110101110001000100100110111011110001101000010101111000100,-0.120870,0.475789
0,1,100001110100111000000110010110111110011001110110010001100101,-0.091369,0.507678
0,1,010101001100010010100000000110111001000100010000010001001110,-0.172762,0.304620
0,1,010101001000000010100000000110111001000101010000010001001110,-0.182364,0.280294
1,1,010101000000001000000001000100101001001100000000000101110000,-0.259103,0.166685
0,1,011000000111101110101001111001010100111011001000000101100110,-0.144070,0.544530
1,1,010001000000000000000000000000000000100100000000000000000001,-0.144017,0.030777
1,1,010001000000000000000000000000010000100100000000000000000001,-0.167274,0.040659
1,1,010001000000000000000000000000100000100100000000000000000001,-0.177691,0.040922
1,1,010000000000000000000000000000000000110100000000000000000000,-0.062534,0.019824
0,1,010101000000000000000000000000101001100100010000000000000000,-0.120078,0.075067
0,1,010101000000010000000000000000101001100100000000000000000000,-0.120590,0.072389
0,1,010101000000000000000010000000101001100100000000000000100000,-0.141375,0.074929
1,1,010101000000000000000000000100101000101100000000000100100001,-0.245424,0.107285
0,1,111110010101011000001101101100110010010100100011010111001100,-0.134271,0.506243
0,1,010101000000000000000000000000110000100100000000000000000000,-0.120078,0.050372
1,1,010101000000000000000000000000000000100100000000000000000000,-0.085877,0.030350
1,1,010101010000000000000000000000000000100100000000000000010000,-0.150346,0.046377
1,1,010001000000000000000000000000000001100100000000000000000001,-0.144017,0.032977
0,1,010101001000000000100000000000110000100100010000101000001000,-0.178324,0.117710
0,1,010101001000000000100000000000110000100100000000101000001000,-0.178324,0.105023
