Label,dec0,dec1,obj0,obj1
0,1,011110110010110100100001010000000000110100010000000111000101,-0.181379,0.329537
0,1,000000001010001000010001001110010101100101010110010000111110,-0.119240,0.378434
0,1,100110100000100010000000010000000010110100000100001111000100,-0.199722,0.170224
0,1,100110100000100000000000010000001010110100000100001111000100,-0.213121,0.186013
1,1,000010100000000000000000000000000000000100000000000000000000,-0.082058,0.017269
1,1,000010100000000000000000000000000000000100000000000000000010,-0.139694,0.028347
1,1,000010100000000000000000000000010000000100000000000000000000,-0.105315,0.027409
0,1,100110100000100000000000010000000010110100000100001111000100,-0.213506,0.136928
0,1,100110100000000000000000010000000010110100000100001111000100,-0.212467,0.119189
0,1,100110100000100000000000010000010010110100000100001111000100,-0.213506,0.147721
1,1,100100100000000000000000000000000001100100000000000000000000,-0.085877,0.032551
1,1,100100000000000000000000000000000001100100000000000000100010,-0.138995,0.038327
0,1,011110101011001100100001011010001110111000110000110111101100,-0.123516,0.483021
0,1,111110110010110100000011010000001000111100010000000111000101,-0.187574,0.377847
0,1,111110110010110100100001010000000010110100010000000111000101,-0.204515,0.348838
0,1,111110110000110100100001010000000010110100010000000111000101,-0.204947,0.315595
0,1,011110101011001100100001011010001010111000110000110111101100,-0.122484,0.465454
0,1,111110110010110101000011010000001000111100010000000111000101,-0.184120,0.399397
0,1,010101000000000011001000010000100000100111000000101111101010,-0.119312,0.278020
0,1,011110110000110100100001010000000110110100010100000111000101,-0.212586,0.331749
0,1,011110110010110100100001010000000110110100010100000111000101,-0.212044,0.364877
0,1,011110110000110100100001010000010110110100010100000111000101,-0.211360,0.350930
0,1,111110110010110101100001010000000010110100010000000111000101,-0.204577,0.370301
0,1,111110100010110100100000010000010100111100000000001111100101,-0.208989,0.361662
0,1,010101000000000001001000010000100000100111000000101111101010,-0.133010,0.256463
0,1,111110110000000000100001010000000110110100000100000111000111,-0.219305,0.257981
0,1,010101000000000001001000010000000000100111000000101111101010,-0.130128,0.235439
0,1,111110110000110100100001010000000110110100010000000111000101,-0.207577,0.333178
0,1,100110100000100000000000010000000000110100000100001111000100,-0.193361,0.127504
0,1,100110100000000100000000010000000010110100000100000111000100,-0.205389,0.130331
0,1,100110100000100010000000010000000110110100000100001011000100,-0.200547,0.170079
0,1,111110110000110100100011010000000001111100010000000111000101,-0.186952,0.345167
0,1,100110100000100000000000010000000110110100000100001011000100,-0.214270,0.141373
0,1,100110100000101000000000010000000110110100000100001011000100,-0.214270,0.158726
0,1,110110100000100000000000010011000010110100000100001011000100,-0.205753,0.210644
0,1,100110100000100000000000010000000110110100000000001011000100,-0.212938,0.133956
0,1,110110100000100000000000010010000010110100000100001011000100,-0.226583,0.170362
0,1,100000100000100000000010010000000010110100000100101101100100,-0.221703,0.192985
0,1,100010100000100000000010010000000010110100000100101111100100,-0.237194,0.208614
0,1,111110100000100000100000010000000100110100010100000011000101,-0.170607,0.221671
0,1,110110100000100000000000010000000110110100000100001011000100,-0.214270,0.146309
0,1,100010100000100000000000010000000010110100000100001111000100,-0.213506,0.132466
0,1,100110100000100000000000010000000110110100000100011011000100,-0.215792,0.164151
0,1,100101100000000000000000000000000000110100000000000000000000,-0.087871,0.040857
1,1,100000100000000000000000000000000001100000000000000000010000,-0.129257,0.027892
0,1,010001001000000000001000010010110000100111000000001111100001,-0.187211,0.245957
0,1,111110110000110100100001010000000010110100010000000011000101,-0.187424,0.293572
0,1,100110100000100000000000010000000100110100100100001011000100,-0.183784,0.175593
0,1,011001010110011011001000111100000110000010001100111101100000,-0.100509,0.458514
0,1,000011100101010010111001000001010110000100111001011011010100,-0.118390,0.429233
0,1,100110100000100000100000010000000010111100000100000101100100,-0.236001,0.157116
0,1,100110100000000000000000010000000010010100000100001111000100,-0.212467,0.117207
0,1,110110100000100000000000010000000010111100000100000101100100,-0.226034,0.150268
0,1,010101000000000001001000010000000000000111000000101111101010,-0.124447,0.231470
0,1,010101000000000001001000010000000000000111001000101111101010,-0.129471,0.251409
0,1,100110100000100000000000010000000010111100000100000101100100,-0.236001,0.128373
0,1,000011111110000001000000011101011010010010100000101110000010,-0.088409,0.375426
0,1,100010100000100000000010010000000010110100000100101101100100,-0.242880,0.197873
0,1,100010100000100000000010010000000010110100000100101101100111,-0.249877,0.244547
0,1,111110010110101000000011101100001111110100000111011101001101,-0.143065,0.487050
0,1,111110110000110100100001010000000010110100010000101110000101,-0.204437,0.325678
0,1,100100100000000000000000000000000001110100000000010000000000,-0.109540,0.049103
0,1,100100100000000000000000000000000101110100000000000000000000,-0.109134,0.046963
0,1,100110101011000010101100100101100001000010100100001010011010,-0.089276,0.437374
1,1,000100100000000000000000000000000001110100000000000000000000,-0.063161,0.032600
1,1,000100000000000000000000000000000001110100000000000000100000,-0.052722,0.030568
1,1,000010100000000000000000000000000000010100000000000000000000,-0.085877,0.022255
1,1,000010100000000000000000000000000000010100000000000000000001,-0.144017,0.030199
0,1,001011100111100100100111101000000110001010001010111001000110,-0.121947,0.477804
0,1,100111100000000000000000010000000010110100000100001111000100,-0.212508,0.129034
1,1,100100100000000000000000000000000001110100000000000000000000,-0.085877,0.037538
1,1,100100000000000000000000000000000001110100000000000000100010,-0.138995,0.043313
0,1,011110101011001100100101011010001110111000110000110111101100,-0.124085,0.514764
0,1,111110110000110100100001010000000010110100010000100110000101,-0.193631,0.315757
1,1,100100000000000000000000000000000001110100000000001000100010,-0.148018,0.048330
0,1,100111100001100000000000010000000110110100000100001011000100,-0.214311,0.169089
1,1,000010000000000000000000000000000000010100000100000100100000,-0.162004,0.038487
0,1,000011101101110110110101100011111011101100110001100111110111,-0.057258,0.600374
0,1,100011101100000011011011000101011101011000001001000111001101,-0.111876,0.434342
1,1,100100100000000000000000000000000000110100000000000000000000,-0.074519,0.035346
1,1,100100100000000000000000000000000000110100000000000000000001,-0.132659,0.043260
1,1,100100100000000000000000000000000001111100000000000100100010,-0.192753,0.055485
1,1,000010100000100000000000000000000000110100000100000000000000,-0.130897,0.055043
0,1,100010100000100000000010010000000010100100000100101101100111,-0.249898,0.240871
1,1,000100000000000000000000000000000000010100000000000000100000,-0.052722,0.020570
0,1,010000011111111000001010100001101100011011100111000110101000,-0.130669,0.476699
0,1,000110100000100000001000010000001011100100000100001111000100,-0.215329,0.172284
1,1,000100100000000000000000000000001000010100000000000000000000,-0.081127,0.035155
1,1,100000100000000000000000000000000001010100000000000000000001,-0.144017,0.035764
0,1,011111111100000000000111101011011000011100100010100010000101,-0.104570,0.406454
0,1,011110110010110100100001010000000000111100010000000111000101,-0.181374,0.333302
0,1,011110110010110100100001010000000000111100011000000111000101,-0.161458,0.360977
0,1,111110110010110100100001010000000000111100010000000111000101,-0.180801,0.343250
0,1,101111000000010100111111011111111011111011111000001101001011,-0.070989,0.633361
1,1,000100100000000000000000000000000000110100000100000101100001,-0.205788,0.060450
0,1,100110100000100000000000010000000010110100000100001111100100,-0.234897,0.140914
0,1,100100100000100000000000010000000010010100000100001111100100,-0.220563,0.134045
1,1,100000100000000000000000000000000001110100000000000101100001,-0.192753,0.052531
0,1,111110110010110100100001010000000010111100010000000111000101,-0.204512,0.352603
0,1,111110110010110100000001010000000000111100010000000111000101,-0.179592,0.325576
0,1,111110110010110100000001010000000000111100010100000111000101,-0.183801,0.332930
0,1,111101110010010100001001010000000000101100010000000111000101,-0.177053,0.326049
0,1,100100100100000000000000010000000110110100000100000101100000,-0.188874,0.110698
1,1,101000100000000000000000000100100101110100000000000101100001,-0.241319,0.109688
0,1,000011001111110001001010010110011010000101100011110011101101,-0.108620,0.534815
