Label,dec0,dec1,obj0,obj1
0,1,011000011111011000100100110000000010100110101011001001111010,-0.111286,0.447289
0,1,110000100000000000000010000000100000101000000011000000010011,-0.191435,0.127209
0,1,011101100000001111101110111000111110111100111001011111001100,-0.082286,0.586886
1,1,100100100000000000000010000000100001101000011011100000010010,-0.237906,0.167266
1,1,100000000000000010000000000000100000101100000010000000000000,-0.111138,0.064482
0,1,100101011100110101101111111111100100010010010010111001011001,-0.071327,0.624993
1,1,100100000000000010000000000000100000101100000010000000000010,-0.168184,0.076764
1,1,100100000000000010000000000000100000101100000010000000000000,-0.113452,0.068819
0,1,010101101110010000010011000110100000101010010100110101000100,-0.169283,0.371808
0,1,100100100000000000000010000000100000101001000011000000010110,-0.182259,0.140775
1,1,100100100000000000000010000000100000101000000011000000010010,-0.187158,0.111762
1,1,100100100000000000000010000000100000101000000001000000010010,-0.170991,0.095273
1,1,100000000000000010000000000000100000001100000010010000000000,-0.135171,0.072316
1,1,100000000000000000000000000000100000001100000010010000000000,-0.134208,0.052603
0,1,100100100100000010000010000000100001101001000011000010010010,-0.203001,0.165359
0,1,100000000100000010000000000000100000101001100011000010010010,-0.198079,0.135133
1,1,100000000000000010000000000000100000001100000010000000000000,-0.111191,0.060754
1,1,100000000000000010100000000000100000001100000010010000000000,-0.139874,0.094679
1,1,100000100100000000000000000000100101101001100011000010110010,-0.226070,0.139067
1,1,100000100100000000000000000000100101101001100001000010110010,-0.212152,0.131340
0,1,100000100100000000000000000000100101101001110001000010110000,-0.219134,0.148219
0,1,100000100100000000000000000000100101101001100011000010110011,-0.225602,0.162808
1,1,100000100100000000000000000000100101101001100011000010110000,-0.219615,0.130862
0,1,100100100100000010000010000000100000101001100011000010010010,-0.196833,0.177668
0,1,100100100100000010000010000000100000101001000011000010010010,-0.203001,0.163356
0,1,100100100100000010000010000000100000101001000001000010010010,-0.175060,0.156078
0,1,101011000110010111001110100010011010010010110110010101010110,-0.090394,0.523881
0,1,010101101110010000010011000110100000001010010100110101000100,-0.157020,0.367543
1,1,110000100100000000000000000000100101101001100011000010110010,-0.225992,0.148218
1,1,101000100100000000000000000000100101101001100011000010110010,-0.224099,0.147793
0,1,000100111110000101001010000011100100000110011100100101110100,-0.147755,0.390210
0,1,001110101001101010110110111111011111010011000011110101111001,-0.096624,0.646618
0,1,001100111110000101001010000011100100000110011101100101110100,-0.145785,0.407389
0,1,001100111110000101001010000011100100000110011100100101110100,-0.147338,0.400079
0,1,100100100000101010000010011111101111101010101101010101011110,-0.101526,0.516149
0,1,100100100000101010000010011111101111101010101111010101011110,-0.104683,0.524305
0,1,110000100100000010000110000000100000101001000011000010010010,-0.207266,0.198089
0,1,000100111110000101001010000011100100100110011101110101110100,-0.146974,0.406782
1,1,100001000000000000000000000000100000001100000010010000000000,-0.149327,0.058178
0,1,100000100100000010000110000000100000101001000011000010010010,-0.207315,0.188762
0,1,001100111110000101001010000011100100100110011100101101110100,-0.157595,0.413643
0,1,000100111110000101001010000011100100100110011101100101110100,-0.156423,0.400107
1,1,110001000000000000000000000000100000001100000010010000000000,-0.146781,0.067110
0,1,011100111110000101001010000011100100100110011100100101110100,-0.161444,0.423957
0,1,011100111110000101001010000011110100100110011100100101110100,-0.176724,0.443138
0,1,011100111110000101001010000011100100100110011100100101110110,-0.161076,0.437926
0,1,001100111110000101001010000011100100100110011100110101110100,-0.148296,0.408736
0,1,001100111110000111001010000011100100100110011100100101110100,-0.084958,0.435357
0,1,001100111110000101001010000011100100100110011100000101110100,-0.152822,0.394984
0,1,001100111110000101001010000011100100100110011100100101110100,-0.157745,0.402061
0,1,001100111111000101001010000011100100100110011100100101110100,-0.145624,0.447203
0,1,001101001010001010100011001100101010101001011110111010101100,-0.115262,0.459686
0,1,100101100100000010000010000000100000101001000011000010010010,-0.192438,0.194257
0,1,100100100100000010000110000000100000101001100011000010010000,-0.193993,0.199492
0,1,100110100001111111010000100110110001101010110011110001110010,-0.061506,0.504860
0,1,010010011100000110010111011001001000110111100001101001000111,-0.063880,0.438148
0,1,011000111110000101001010000111110100100110011100100101110100,-0.176506,0.460779
0,1,001100111110000101001010000011100101100110011101100101110100,-0.156176,0.413181
0,1,110001101110010000010011000110100000101010010100010101100100,-0.178113,0.372386
0,1,000010001010100101111001101011101001100101000110101100010110,-0.061636,0.495150
0,1,010101101110010000010011000111100100101010010100110101100100,-0.188708,0.418727
0,1,010010001010100101111001101011101001100101000110101100010110,-0.060555,0.504619
0,1,110101101110010000010011000110100000101010010100110101100100,-0.185053,0.387178
0,1,110101101111010000010011000110100000101010010100110101100100,-0.161484,0.419361
0,1,110101101110010000010011000110100000101010110100110101100100,-0.168833,0.402171
0,1,100110000100000010000010000000100000101001000011000010010010,-0.203081,0.158646
0,1,010101101110010000010011000110100000101010010100110101100100,-0.187262,0.377828
0,1,010101101110011000010011000110100000101010010100110101100100,-0.187352,0.407927
0,1,010101101110010000010011000110100000101010011100110101100100,-0.186990,0.390364
0,1,010101101111010000010011000110100000101010010100110101100100,-0.163664,0.410011
0,1,010101101110010000010011000111100000101010010100110101100100,-0.188708,0.401697
0,1,010101101110010000010011000110110000101010011100110101100100,-0.195938,0.409545
0,1,100010100011001111110011100010010000100011110101100010000101,-0.046356,0.494475
0,1,011100001111111100011101110011111000010000100111000100000010,-0.082741,0.582574
0,1,010101100110110000010011000110100010101000010110100101100100,-0.117986,0.405604
0,1,110101101110110000110011000110100000101010011100110101100100,-0.181492,0.450587
0,1,010101101110010000010011000110000010101010010100010101100100,-0.177818,0.367763
0,1,100100000100000000000010000000000000101001000011001000010010,-0.174352,0.118585
0,1,100000100100000000000000000000101100101001100011000010010010,-0.199032,0.152471
1,1,100000000000000010000000000000100000000100000010010000000010,-0.181150,0.078494
1,1,100000000000000010000000000000100000000100000010010000000000,-0.130553,0.067411
0,1,000010001110011001110110011001000000100001101101101101111101,-0.084579,0.495457
0,1,100000100100000000000000000000100100101001100011000010010010,-0.199280,0.133753
0,1,100000100100000000000000000000100100101001101011000010010010,-0.215191,0.153804
0,1,100000100100000000000000000000100100101001100010000010010010,-0.199572,0.125740
1,1,100100000000000000000000000000100001000100000010010000000000,-0.136523,0.057154
1,1,100000000000000000000000000000100000000100000010010000000000,-0.129590,0.047538
0,1,100100000100000010000010000000100000101001000011000110010010,-0.206367,0.163130
0,1,100000100100000010000000000000100000101001100011000010010010,-0.201322,0.144407
0,1,100000100100000010000000000000100000101001100011000010010011,-0.207403,0.152242
0,1,100000100100000010000000000100100000101001100011000010010010,-0.194982,0.169174
1,1,100000000000000010000000000000100000000100000010000000000000,-0.106389,0.055849
0,1,100000100100000010000000000000101000101001100001000010010010,-0.179243,0.155847
0,1,100000100100000010000000000000100000101001100011100010010011,-0.209430,0.169928
