Label,dec0,dec1,obj0,obj1
1,1,010010000000000000000000000000000000000100000000000000100000,-0.076377,0.020277
1,1,000010000000000000000000000000000000000000000000000000110000,-0.094247,0.021701
1,1,000010000000000000000000000000000000000100000000000000100000,-0.076377,0.012538
1,1,001010000000000000000000000000000000000100000000000000100000,-0.076377,0.020256
0,1,010000110000000001000010000010100000000100000000000110110001,-0.235931,0.174352
0,1,010000010000000001000000000010100000000100000000000110110001,-0.212948,0.124928
1,1,000010000000000000000000000000000000000000000000000100110000,-0.124662,0.029276
0,1,000110000000000010000000000010100000000101100000001000100100,-0.182361,0.143490
1,1,000000000000000000000000000000000000000100000000000000100000,-0.048245,0.008096
1,1,000000000000000000000000000000000000000000000000000000110000,-0.079787,0.017238
1,1,000000100000000000000000000000000000000000000000000000010000,-0.086930,0.018947
0,1,010000110000000000000000000000000000001100100000000100110001,-0.186833,0.094078
1,1,010000000000000000000000000000000000000100000000000100100000,-0.093120,0.021064
1,1,000000000000000000000000000000000000000100000000000100100000,-0.078660,0.015671
0,1,000100000000000010000000000010100000000101100000001000100100,-0.155779,0.139048
0,1,000100000000000010000000000010100000000101100100001000100100,-0.170279,0.162070
0,1,000100000000000010000000000010100000000101000000001000100100,-0.168337,0.115709
0,1,001101111110000100111100111101101011111101001111000110110111,-0.070180,0.580771
0,1,011001110000000001000010000010000010100100100000000100110011,-0.236692,0.210948
0,1,011000010000000001000000000010100000000100000000000111110001,-0.210574,0.140158
0,1,001101011000001100001111001010000000111101011001111100101101,-0.099879,0.434852
0,1,000001111100000101010011101111110000011100111111010101000111,-0.080343,0.491048
0,1,110010101010100001100001001010101110110000110011010000001000,-0.138393,0.365385
0,1,110010101011100001100001000010101110110000110011010000001000,-0.142526,0.372210
1,1,010001110000000001000010000010100000000100100000010100110011,-0.248218,0.218973
1,1,010001110000000001000010000010100000000100100000000100110001,-0.243792,0.184605
0,1,010001110000000001000010000000100000000100100000000100110001,-0.222745,0.154212
0,1,000100000000000010000000000010100000010101000000001000100100,-0.169823,0.117617
0,1,000010000000000000000000000000010000000000000000000000010000,-0.096971,0.031297
1,1,000010000000000000000000000000000000000100000000000000000000,-0.058057,0.009242
