Label,dec0,dec1,obj0,obj1
0,1,110101011101011101011010011001110001000010100111110101000000,-0.076010,0.503840
0,1,000110101100110001111001000100010010001100110100100010111110,-0.177883,0.407465
0,1,000110101100110001111001000100010010001100110000100010111110,-0.163001,0.377913
0,1,000110101100110001111001001100010010001100110000100010111110,-0.140695,0.424955
0,1,000110101100110001111001000100010110001100110100110010111110,-0.182737,0.431930
1,1,010001010100000000000000000010001001110000001000000100100101,-0.241554,0.131630
1,1,010001010100000000000000000010001001110000000000000100100101,-0.226371,0.119000
0,1,010001010100000000000000000010001001110000001000000100100111,-0.239817,0.145489
0,1,010000010000000000000000010010000001110000000000010101100100,-0.225837,0.121586
1,1,000000000000000000000000000000000000100000000000000000110000,-0.090644,0.022233
0,1,000110101100110001111001000100010110001100110100100010111110,-0.177883,0.424942
0,1,010001010010000000000000000010001000100100000000010001110000,-0.201790,0.147797
0,1,001110101100110001111001001100010010001100100000100010111110,-0.140695,0.421995
0,1,101110011100011000101010101100010000011110010011101111111100,-0.116081,0.470334
0,1,000110101100110001011001000100010110001100110100100010111110,-0.178396,0.407312
1,1,010001000000000000000000000000000000100000000000010101110000,-0.202879,0.055824
1,1,010001010000000000000000000000000001010100000100000100110001,-0.208955,0.080044
1,1,010000000000000000000000000000010000000000000000000000110000,-0.129626,0.034922
1,1,010000100000000000000000000000010000000000000000000000010000,-0.132902,0.034344
0,1,000000101011111111100101010100110001101001001000001111101001,-0.095538,0.548255
1,1,010000000000000000000000000000010000000000000000010000110000,-0.152503,0.047117
1,1,000000100000000000000000000000000000000000000000000000010000,-0.086930,0.018947
1,1,000000000000000000000000000000100000001000000000000000010000,-0.093936,0.026062
1,1,010000100000000000000000000000000000000000000000001000010000,-0.110213,0.029662
0,1,011011010101000110010101100101110100010111101110010111100001,-0.131383,0.470806
0,1,011011010101010110010101100101110100010111101110010111100001,-0.112489,0.526906
0,1,010001000010000000000000000000001001110000001100000101110000,-0.191135,0.133556
1,1,010001000000000000000000000000000000110000000000010101110000,-0.207299,0.060811
1,1,010001000000000000000000000000010000110000000000010101110000,-0.230556,0.071576
1,1,010001000000000000000000000000001000110000000000010101110000,-0.227579,0.070557
