Label,dec0,dec1,obj0,obj1
0,1,000001100100111110001001001001011100000010011010110001001100,-0.153624,0.416671
0,1,000001100100011110101001001101011100000010011000111001001100,-0.108720,0.462173
0,1,000001100100111110001000001001011100000010011010110001011100,-0.154201,0.404490
1,1,100000000000000000000000000000010000100100000000000000100000,-0.089208,0.030699
1,1,101001010000000000000000000000000001110000000100110100100001,-0.200314,0.106508
0,1,000001100100111010001001001001011100000010011010011001001100,-0.155040,0.399121
0,1,101000010010000001010000000000110100110010011100100101101010,-0.196056,0.270046
0,1,101000010010001001010000000000110100110010011100100101101010,-0.196199,0.300188
0,1,101000010010000001010000000000110100110010011100100101101000,-0.196485,0.256111
0,1,101000010010000001010000000000100100110010011100100101101010,-0.177958,0.259382
0,1,101000010010000001010000000000110100110010011000100101101000,-0.178079,0.248153
0,1,000001100100111110001001001001011100000010011010111001001100,-0.156803,0.427692
0,1,000001100100111010001001001001011100000010011010111001001100,-0.159699,0.405738
0,1,000001100100111010001001001011011100000010011010111001001100,-0.156291,0.429629
0,1,000001100100111010001001000001011100000010011010111001001100,-0.159366,0.379548
0,1,000001100100111000001001001001011100000010011010011001001100,-0.154259,0.377313
0,1,101101010010000000010000000000110001110000000100000100100010,-0.226388,0.167171
0,1,101000010010000001010000000000110101110010011100101101101010,-0.196686,0.285133
0,1,011111100000000000101010111101010000101101101110001001001011,-0.086678,0.430073
0,1,101001010010000000010000000000110101110010011100100100101010,-0.234856,0.245313
1,1,001001011000000000010000000000110101110000000000000100101010,-0.196356,0.118934
0,1,101001010010000001010000000000101001110010011100100100101010,-0.181845,0.269180
0,1,101000010000000001010000000000110101110010011100100101101010,-0.199855,0.241034
0,1,101000010010000001010000000000110101110010011100100101101010,-0.197003,0.274183
0,1,101001010010000001010000000000110101110010011100100100101010,-0.200362,0.277963
0,1,101001010010000001010000000000110101110010001100100100101010,-0.217311,0.265162
1,1,101001011000000000010000000000110101110000001100110100101010,-0.250028,0.200896
0,1,101100010010000001010000000000110100110010011100100101101010,-0.196000,0.277751
0,1,101000010010000001010000000000110101110010011101100101101010,-0.197703,0.282033
0,1,001001011010000000010000000000110101110000000100010100101010,-0.215354,0.183184
1,1,001001011000000000010000000000110101110000000000010100101010,-0.204768,0.125823
0,1,101001011010000000010000000000110101110000000100110100101000,-0.248183,0.205730
0,1,001001011010000000010000000000110101110000000000010100101011,-0.208894,0.158401
1,1,001001011000000000010000000000110101110000000000010100101011,-0.208382,0.139811
0,1,101001010010000000010000000000110001110110000100100100111010,-0.242863,0.221268
0,1,001001011010000000010000000000110101110000000100110100101010,-0.223992,0.211170
1,1,100000000000000000000000000000000000000100000000000000100000,-0.062704,0.015835
0,1,111000011111100101011100000010000100010101101010010110111000,-0.103459,0.461010
0,1,000011100100111000001001001001011100000010011010011001001100,-0.157361,0.385928
0,1,000011100100111010001001001000011100000010011010111001001110,-0.163199,0.404076
0,1,100000100000000000000000000000010001000100000000000000000000,-0.109134,0.033010
1,1,100000000100000000000000000000000001000100000000000000100100,-0.160390,0.033593
0,1,101001010010000000010000100000110101110000000100110110101000,-0.254231,0.246110
0,1,001100101100010011001001000010110111100011111011110011000000,-0.095135,0.416351
0,1,101000010000000001010000000000110101110010011100101100101010,-0.198838,0.245054
0,1,100001010111010000011100111011010100100100000010010011111010,-0.142924,0.481166
0,1,101010010100111100110100110001101100110111101000100101110110,-0.115890,0.522886
1,1,100001100000000000000000000000000000000100000000000000000000,-0.081737,0.026181
1,1,100001000000000000000000000000000000000100000000000000100000,-0.098064,0.021343
1,1,100001000000000000000000000000000000000100000000000000100010,-0.155699,0.032425
0,1,001001100000000000000000000000110000000100000000000000000000,-0.093222,0.048956
0,1,111000111101011100110010111100001100111001101011100010000111,-0.062679,0.538431
0,1,100001000000000000000000000000010001001100000000000000000000,-0.106158,0.037860
1,1,100001000000000000000000000000000001001100000000000000000000,-0.085877,0.024974
0,1,100001000000000000000000000000100001001100000000000000000000,-0.119551,0.035218
1,1,100001000000000000000000000000000000000100000000000100100010,-0.186115,0.040000
0,1,111001110011111100100111011011010100111000111000111110010111,-0.094959,0.662840
0,1,000110010000000100101111111011100001101110010010111001000101,-0.118903,0.462294
0,1,000001100100011010001001001001001110001010011010111001001100,-0.150531,0.387638
1,1,100000000000000000000000000000010000100100000000000000000000,-0.070888,0.027513
0,1,001001001000000000000000000000110000010100000000010010001010,-0.174881,0.086137
0,1,110001001111111100110111111010110011000011011001011010101110,-0.094505,0.680232
0,1,000001100100011010001001001001001100001010011010111001001100,-0.150548,0.370039
0,1,000001100100011010001001001001011100001010011010111001001100,-0.153521,0.390598
0,1,000001100100011010001001001011001100001010011010111001001100,-0.147291,0.394524
0,1,100000000000000000000000000000010001100100000000000000000000,-0.084561,0.029705
0,1,100001000101101001011111001101110011100011010110000110101011,-0.106209,0.577629
0,1,101000010010000001010000000000110101111010011000100101101010,-0.184307,0.268968
0,1,101001111010000000010000000000110101110000000100110100101010,-0.228620,0.253289
0,1,000110101101101110000010100001110111101111101011010110101010,-0.162858,0.510629
0,1,000110101101101110000010100001010111101111101011010110101010,-0.162883,0.491682
0,1,000110101101101110000010100001010111101111101111010110101010,-0.167263,0.499575
0,1,000100010000000100101111111011100001101110010010111001000101,-0.112858,0.454080
1,1,000000000000000000000000000000010000000000000000000000010000,-0.082511,0.023809
0,1,011110001011011110110111110100000000010110101110010010111101,-0.069418,0.585388
1,1,100000000000000000000000000000010000000100000000000000000000,-0.066086,0.025532
1,1,100000000000000000000000000000000000000100000000000000000000,-0.044384,0.012646
0,1,001000011000000000000000000000110000000000000000000000001010,-0.093009,0.062789
0,1,000011100100111010001001000001011100001010011010111001001100,-0.162285,0.391337
0,1,100000000000000000000000000000110001000100000000000000000000,-0.098481,0.037601
1,1,100000000000000000000000000000010001000100000000000000000000,-0.084561,0.027724
1,1,100000000000000000000000000000000001000100000000000000000000,-0.062534,0.014838
1,1,100000000000000000000000000000000001000100000000000000000001,-0.120674,0.022755
0,1,100000000100000000000000010000000001000100000000000000000001,-0.158122,0.060340
1,1,100000000000000000000000000000000001000100000100000000000001,-0.139031,0.038975
