Label,dec0,dec1,obj0,obj1
0,1,000000000000100000000001101000111111001100010010101110011011,-0.209835,0.302061
0,1,000000000000100000000001101000101111001100010010101110011011,-0.209875,0.281395
0,1,000000000000100000000000101000111111001100010010101110001011,-0.194441,0.267607
1,1,010000010100000000000000000010000001011000000101000111000101,-0.197147,0.134953
0,1,010000010100000000000000000110000001011000000101000111000101,-0.198647,0.160337
1,1,010000110100000000000000000000010001110000000100000101000101,-0.210479,0.113058
0,1,010111111011101100000110100010001110011100010100101101010001,-0.140092,0.497227
0,1,011000110100000000000010000010010101011010001101001111001101,-0.185445,0.295002
0,1,011000110100010000000010000010000101011000001001001111000101,-0.164080,0.260610
0,1,011000110100000000000010100010000101011010001001101111000101,-0.145125,0.285644
0,1,011000110100000010000010100010001101011010001001101111000100,-0.097389,0.314233
0,1,011000110100000000000010100010000101011010001011101111000101,-0.123089,0.293681
0,1,011000110100100000000010000010000101011000101001101111000101,-0.158792,0.285035
0,1,000000000000100000000001101000111101001100010010101110011011,-0.211101,0.285164
0,1,011000010100100000000000000010000001011000000101000111000101,-0.208694,0.177323
0,1,000010000000100000001001101000111101001100010010101110011011,-0.197144,0.347811
0,1,000000000000100000000001101010111101001100010010101110011011,-0.212324,0.310036
1,1,011000010100000000000000000010010001011000000101000111000101,-0.226345,0.154727
1,1,011000010100000000000000000000010001111000000101000101000101,-0.224873,0.116087
1,1,011000010100000000000000000010010001011000000100000111000101,-0.226807,0.147086
1,1,011000010100000000000000000010000001011000000101000111000101,-0.208505,0.144016
0,1,011000010100000000000000000010000001011000010101000111000101,-0.203782,0.156606
1,1,011000010100000000000000000010000001011000000100000111000101,-0.208967,0.136376
0,1,011000010100000000000000000110000001011000000101000111000101,-0.210005,0.169624
0,1,100000000000110000000001101000111100001100010010101010011011,-0.229317,0.334102
0,1,000000000000100000000001101000111101001100010010001110011011,-0.208183,0.278538
0,1,011000010100001000000000000010011001011000000101000111000101,-0.209951,0.217921
1,1,011000010100000001000000000010010001011000000101000111000101,-0.226345,0.175560
0,1,000000000000110000100001101000111101001100010010101010011011,-0.207224,0.322921
0,1,011000010100000000100000000010010000011000000101000111000101,-0.213284,0.168606
0,1,100000000000110000000001101000111101001100010010100010011011,-0.214377,0.304812
0,1,100000000000110000000001101000111111001100010010101010011011,-0.225333,0.354732
0,1,100000000000110000010001101000111100001100010010100010011011,-0.184152,0.320086
0,1,100000000000110000000001101000111101001100010000100010011011,-0.203562,0.297124
0,1,100000000000110000000001101000111101001100010010110010011011,-0.214281,0.311526
0,1,000000000000110000000001101000111101001100010010101010011011,-0.207224,0.305301
1,1,100000000000110000000011000000110101000100000010101010010011,-0.246646,0.283952
1,1,011000010100000000000000000010010000011000000101000111000101,-0.218448,0.151166
1,1,011100010100000000000000000000010001111000000101000101000101,-0.224873,0.120529
0,1,100000000000110000000001101000111101001100010010101010011011,-0.226600,0.337835
0,1,100000000000110000000001101100111101001100010010101010011011,-0.229242,0.393237
0,1,100000000000110000000001101000111101000100010010101010111011,-0.226755,0.340526
0,1,100000000000110000000001101100111101001100010010101010011001,-0.225321,0.379296
0,1,000000000000110000000001101000110101001100010010101010011011,-0.207224,0.294516
0,1,111000010100000000000000000010010000011000000101000111000101,-0.211555,0.160098
0,1,110000000000110000000001101100111101001100010010101010011011,-0.228238,0.402128
0,1,110000100000110000000001100000111101000100000010101010011011,-0.233948,0.315257
1,1,011000010100000000000000000010010001111000000101000111000101,-0.236370,0.156760
1,1,011000010100000000000000000010010001011000000100000101000101,-0.229199,0.137864
1,1,011000010100000001000000000010010001111000000101000111000101,-0.236370,0.177593
0,1,110010000101100100011110011001101110011000000011111000110001,-0.114520,0.488635
0,1,100000000000110000000001101000111101001100010010100000011011,-0.214377,0.299064
0,1,101010010010111101111111100110010010010011000100111000010100,-0.079585,0.592873
1,1,011100010100000000000000000010010001111000000101000111000101,-0.235268,0.164554
0,1,100010000000110000000001101101111101001100010010101010011011,-0.209552,0.424606
0,1,100000010011100100011101100011001101001101000100111111001110,-0.136060,0.510376
0,1,001000110100000000000010100010000101001010001011101111000101,-0.121397,0.280548
0,1,000000010101100100100100000110001011100011000101100100101011,-0.166621,0.383379
0,1,011000110100000000000010100010000101001010001011101111000101,-0.123089,0.289984
0,1,000000000101100100100100001110001011100111000101000100101010,-0.169968,0.364318
0,1,000000010101100000100101001110101011100111000101000100101011,-0.192821,0.431531
1,1,011000010100000000000000000010010001011000000101000110000101,-0.212001,0.148586
0,1,011000010100000000000100000010000001011000000100000111000101,-0.199411,0.176446
0,1,001000110100000000100010100010000101001010001011101111000101,-0.116985,0.297953
0,1,101000000000110000000001100100111101001100110010101011011011,-0.241737,0.399037
0,1,100001000000110000000001101000111101001100010010100010011011,-0.209512,0.337666
0,1,000000000101100100110100001110001011100111000101000100101010,-0.081722,0.400235
0,1,000000110000111110000000101001110101110110000011101000010001,-0.107407,0.403782
0,1,000001000000110000000001101000111101001100010010101010011011,-0.214439,0.338525
0,1,000000000000110000000001101000111101001100010010101011011011,-0.215265,0.311733
0,1,011000110100001001100010100010000100001010011011101111000101,-0.106661,0.368672
0,1,100001000000110000000001101000111101001100010010101010011011,-0.215544,0.347529
0,1,100101001111011100110110001100111111000111101100011011000010,-0.070377,0.579275
0,1,011000110100001000100010100010000100001010011011101111000101,-0.106661,0.347141
0,1,011000110100000000100010100010000100001010011011101111000101,-0.111510,0.316890
0,1,011000010100000000001000000010010001011000000101000110000101,-0.205842,0.177516
0,1,010000110100000000000000100010010001011010000101000111000101,-0.183079,0.228725
1,1,010000100100000000000000000010000001011100000101000111000101,-0.227820,0.147066
1,1,010000010100000000000000000000010001110000000100000101000101,-0.218736,0.082409
1,1,011000010100000000100000000000010001110000000101000101000101,-0.224873,0.137553
1,1,010000010100000000000000000010010001110000000100000101000101,-0.233205,0.112611
0,1,000100010000110011000001101000111111001000011010101010111010,-0.197071,0.414196
